location_id,Max_dn,ISP_Max_dn,Max_up,ISP_Max_up,BEAD_status,address
1289849393,1200,Xfinity,35,Xfinity, served,21905 EL OSO WAY SONORA CA
1289849394,10,Frontier,10,Frontier,unserved,17140 COUNTRY RD SONORA CA
1289849397,1200,Xfinity,35,Xfinity, served,16476 W BROOKSIDE DR SONORA CA
1289849398,1200,Xfinity,35,Xfinity, served,16435 HILLSIDE DR SONORA CA
1289849399,1200,Xfinity,35,Xfinity, served,16620 W BROOKSIDE DR SONORA CA
1289849400,1200,Xfinity,35,Xfinity, served,24416 CANYON VIEW DR SONORA CA
1289849401,1200,Xfinity,35,Xfinity, served,16457 ESTRALITA DR SONORA CA
1289849402,1200,Xfinity,35,Xfinity, served,16520 W BROOKSIDE DR SONORA CA
1289849403,1200,Xfinity,35,Xfinity, served,16621 MADRONE CIR SONORA CA
1289849404,1200,Xfinity,35,Xfinity, served,16580 HILLSIDE DR SONORA CA
1289849405,1200,Xfinity,35,Xfinity, served,16475 ESTRALITA DR SONORA CA
1289849406,1200,Xfinity,35,Xfinity, served,16621 HILLSIDE DR SONORA CA
1289849407,1200,Xfinity,35,Xfinity, served,16628 MADRONE CIR SONORA CA
1289849408,1200,Xfinity,35,Xfinity, served,16569 ESTRALITA DR SONORA CA
1289849409,1200,Xfinity,35,Xfinity, served,16586 ESTRALITA DR SONORA CA
1289849410,1200,Xfinity,35,Xfinity, served,16669 MADRONE CIR SONORA CA
1289849411,1200,Xfinity,35,Xfinity, served,16364 ESTRALITA DR SONORA CA
1289849412,1200,Xfinity,35,Xfinity, served,16399 ESTRALITA DR SONORA CA
1289849413,1200,Xfinity,35,Xfinity, served,16520 HILLSIDE DR SONORA CA
1289849414,1200,Xfinity,35,Xfinity, served,16340 ESTRALITA DR SONORA CA
1289849415,1200,Xfinity,35,Xfinity, served,16624 MADRONE CIR SONORA CA
1289849416,1200,Xfinity,35,Xfinity, served,16557 HILLSIDE DR SONORA CA
1289849417,1200,Xfinity,35,Xfinity, served,16641 MADRONE CIR SONORA CA
1289849418,1200,Xfinity,35,Xfinity, served,16661 MADRONE CIR SONORA CA
1289849419,1200,Xfinity,35,Xfinity, served,16600 HILLSIDE DR SONORA CA
1289849420,1200,Xfinity,35,Xfinity, served,16537 ESTRALITA DR SONORA CA
1289849421,1200,Xfinity,35,Xfinity, served,16653 MADRONE CIR SONORA CA
1289849422,10,Verizon,1,Verizon, served,19558 MI WU ST TUOLUMNE CA
1289849423,1200,Xfinity,35,Xfinity, served,16560 HILLSIDE DR SONORA CA
1289849424,1200,Xfinity,35,Xfinity, served,16617 MADRONE CIR SONORA CA
1289849425,1200,Xfinity,35,Xfinity, served,16620 HILLSIDE DR SONORA CA
1289849426,1200,Xfinity,35,Xfinity, served,24368 CANYON VIEW DR SONORA CA
1289849427,1200,Xfinity,35,Xfinity, served,16625 MADRONE CIR SONORA CA
1289849428,1200,Xfinity,35,Xfinity, served,16554 ESTRALITA DR SONORA CA
1289849429,1200,Xfinity,35,Xfinity, served,16507 HILLSIDE DR SONORA CA
1289849430,10,Frontier,10,Frontier,unserved,17591 YOSEMITE RD SONORA CA
1289849431,1200,Xfinity,35,Xfinity, served,16475 HILLSIDE DR SONORA CA
1289849432,1200,Xfinity,35,Xfinity, served,16491 ESTRALITA DR SONORA CA
1289849433,1200,Xfinity,35,Xfinity, served,16488 ESTRALITA DR SONORA CA
1289849434,1200,Xfinity,35,Xfinity, served,16454 W BROOKSIDE DR SONORA CA
1289849435,1200,Xfinity,35,Xfinity, served,16371 ESTRALITA DR SONORA CA
1289849436,1200,Xfinity,35,Xfinity, served,16585 HILLSIDE DR SONORA CA
1289849437,1200,Xfinity,35,Xfinity, served,16672 MADRONE CIR SONORA CA
1289849438,1200,Xfinity,35,Xfinity, served,16521 HILLSIDE DR SONORA CA
1289849439,1200,Xfinity,35,Xfinity, served,24328 CANYON VIEW DR SONORA CA
1289849440,1200,Xfinity,35,Xfinity, served,16540 W BROOKSIDE DR SONORA CA
1289849441,1200,Xfinity,35,Xfinity, served,16388 ESTRALITA DR SONORA CA
1289849442,1200,Xfinity,35,Xfinity, served,24399 CANYON VIEW DR SONORA CA
1289849443,1200,Xfinity,35,Xfinity, served,16500 HILLSIDE DR SONORA CA
1289849444,1200,Xfinity,35,Xfinity, served,16637 MADRONE CIR SONORA CA
1289849445,1200,Xfinity,35,Xfinity, served,16538 ESTRALITA DR SONORA CA
1289849446,1200,Xfinity,35,Xfinity, served,16432 W BROOKSIDE DR SONORA CA
1289849447,1200,Xfinity,35,Xfinity, served,16585 ESTRALITA DR SONORA CA
1289849448,1200,Xfinity,35,Xfinity, served,16629 MADRONE CIR SONORA CA
1289849449,1200,Xfinity,35,Xfinity, served,16515 ESTRALITA DR SONORA CA
1289849450,1200,Xfinity,35,Xfinity, served,16553 ESTRALITA DR SONORA CA
1289849452,1200,Xfinity,35,Xfinity, served,16600 W BROOKSIDE DR SONORA CA
1289849453,1200,Xfinity,35,Xfinity, served,16498 W BROOKSIDE DR SONORA CA
1289849454,1200,Xfinity,35,Xfinity, served,16645 MADRONE CIR SONORA CA
1289849455,1200,Xfinity,35,Xfinity, served,16549 BROOKVIEW DR SONORA CA
1289849456,1200,Xfinity,35,Xfinity, served,16380 W BROOKSIDE DR SONORA CA
1289849457,1200,Xfinity,35,Xfinity, served,16398 ESTRALITA DR SONORA CA
1289849458,1200,Xfinity,35,Xfinity, served,16470 HILLSIDE DR SONORA CA
1289849459,,,,, served,16128 W BROOKSIDE DR SONORA CA
1289849460,1200,Xfinity,35,Xfinity, served,16340 W BROOKSIDE DR SONORA CA
1289849461,1200,Xfinity,35,Xfinity, served,16451 HILLSIDE DR SONORA CA
1289849462,1200,Xfinity,35,Xfinity, served,16633 MADRONE CIR SONORA CA
1289849463,1200,Xfinity,35,Xfinity, served,16639 HILLSIDE DR SONORA CA
1289849464,1200,Xfinity,35,Xfinity, served,24335 CANYON VIEW DR SONORA CA
1289849467,1200,Xfinity,35,Xfinity, served,16357 ESTRALITA DR SONORA CA
1289849468,1200,Xfinity,35,Xfinity, served,16452 ESTRALITA DR SONORA CA
1289849471,1200,Xfinity,35,Xfinity, served,16416 ESTRALITA DR SONORA CA
1289849472,1200,Xfinity,35,Xfinity, served,16383 ESTRALITA DR SONORA CA
1289849473,1200,Xfinity,35,Xfinity, served,16431 ESTRALITA DR SONORA CA
1289849478,1200,Xfinity,35,Xfinity, served,16668 MADRONE CIR SONORA CA
1289849479,1200,Xfinity,35,Xfinity, served,16684 MADRONE CIR SONORA CA
1289849488,10,Verizon,10,Frontier, served,19560 MI WU ST BLDG 2 TUOLUMNE CA
1289849493,1200,Xfinity,35,Xfinity, served,24383 CANYON VIEW DR SONORA CA
1289849494,1200,Xfinity,35,Xfinity, served,16657 MADRONE CIR SONORA CA
1289849499,1200,Xfinity,35,Xfinity, served,16680 MADRONE CIR SONORA CA
1289849500,1200,Xfinity,35,Xfinity, served,16676 MADRONE CIR SONORA CA
1289849501,1200,Xfinity,35,Xfinity, served,16522 ESTRALITA DR SONORA CA
1289849502,1200,Xfinity,35,Xfinity, served,16506 ESTRALITA DR SONORA CA
1289849503,1200,Xfinity,35,Xfinity, served,24351 CANYON VIEW DR SONORA CA
1289849505,1200,Xfinity,35,Xfinity, served,16632 MADRONE CIR SONORA CA
1289849507,,,,, served,22727 MIDDLE CAMP RD TWAIN HARTE CA
1289849509,10,AT&T,<1,AT&T, served,22680 WILDCAT RIDGE RD SONORA CA
1289849510,1200,Xfinity,35,Xfinity, served,22684 WILDCAT RIDGE RD SONORA CA
1289849511,1200,Xfinity,35,Xfinity, served,22685 WILDCAT RIDGE RD SONORA CA
1289849512,1200,Xfinity,35,Xfinity, served,22733 MIDDLE CAMP RD TWAIN HARTE CA
1289849513,1200,Xfinity,35,Xfinity, served,17769 WINTERHAVEN RD SONORA CA
1289849514,1200,Xfinity,35,Xfinity, served,22729 MIDDLE CAMP RD TWAIN HARTE CA
1289849515,1200,Xfinity,35,Xfinity, served,22688 WILDCAT RIDGE RD SONORA CA
1289849521,1200,Xfinity,35,Xfinity, served,16535 CADDO CIR SONORA CA
1289849522,1200,Xfinity,35,Xfinity, served,16576 CADDO CIR SONORA CA
1289849523,1200,Xfinity,35,Xfinity, served,16596 CADDO CIR SONORA CA
1289849524,1200,Xfinity,35,Xfinity, served,16300 CADDO CIR SONORA CA
1289849525,1200,Xfinity,35,Xfinity, served,16591 CADDO CIR SONORA CA
1289849526,1200,Xfinity,35,Xfinity, served,24194 BUGGY WAY SONORA CA
1289849527,1200,Xfinity,35,Xfinity, served,16540 CADDO CIR SONORA CA
1289849528,1200,Xfinity,35,Xfinity, served,16340 CADDO CIR SONORA CA
1289849529,1200,Xfinity,35,Xfinity, served,16571 CADDO CIR SONORA CA
1289849530,1200,Xfinity,35,Xfinity, served,16669 SADDLE CT SONORA CA
1289849531,1200,Xfinity,35,Xfinity, served,16575 BROOKVIEW DR SONORA CA
1289849532,1200,Xfinity,35,Xfinity, served,16520 CADDO CIR SONORA CA
1289849533,1200,Xfinity,35,Xfinity, served,24217 OXBOW LN N SONORA CA
1289849534,1200,Xfinity,35,Xfinity, served,16380 CADDO CIR SONORA CA
1289849535,1200,Xfinity,35,Xfinity, served,16280 CADDO CIR SONORA CA
1289849536,1200,Xfinity,35,Xfinity, served,16632 SADDLE CT SONORA CA
1289849537,1200,Xfinity,35,Xfinity, served,16480 CADDO CIR SONORA CA
1289849538,1200,Xfinity,35,Xfinity, served,16626 CADDO CIR SONORA CA
1289849539,1200,Xfinity,35,Xfinity, served,16440 CADDO CIR SONORA CA
1289849540,1200,Xfinity,35,Xfinity, served,24200 BUGGY WAY SONORA CA
1289849541,1200,Xfinity,35,Xfinity, served,16643 SADDLE CT SONORA CA
1289849542,1200,Xfinity,35,Xfinity, served,16659 SADDLE CT SONORA CA
1289849543,1200,Xfinity,35,Xfinity, served,16419 CADDO CIR SONORA CA
1289849544,1200,Xfinity,35,Xfinity, served,24188 BUGGY WAY SONORA CA
1289849545,1200,Xfinity,35,Xfinity, served,16644 SADDLE CT SONORA CA
1289849546,1200,Xfinity,35,Xfinity, served,16530 CADDO CIR SONORA CA
1289849547,,,,, served,16250 CADDO CIR SONORA CA
1289849548,1200,Xfinity,35,Xfinity, served,24208 OXBOW LN N SONORA CA
1289849549,1200,Xfinity,35,Xfinity, served,16591 BROOKVIEW DR SONORA CA
1289849550,1200,Xfinity,35,Xfinity, served,24196 BUGGY WAY SONORA CA
1289849551,1200,Xfinity,35,Xfinity, served,16654 SADDLE CT SONORA CA
1289849552,1200,Xfinity,35,Xfinity, served,16460 CADDO CIR SONORA CA
1289849553,1200,Xfinity,35,Xfinity, served,16638 SADDLE CT SONORA CA
1289849555,1200,Xfinity,35,Xfinity, served,16616 CADDO CIR SONORA CA
1289849556,1200,Xfinity,35,Xfinity, served,24184 BUGGY WAY SONORA CA
1289849557,1200,Xfinity,35,Xfinity, served,16288 CADDO CIR SONORA CA
1289849558,,,,, served,16262 CADDO CIR SONORA CA
1289849572,100,Cal.net,20,Cal.net, served,15011 OLD OAK RANCH RD SONORA CA
1289849574,,,,, served,14866 BIG HILL RD SONORA CA
1289849575,100,Cal.net,20,Cal.net, served,14750 ROSEY RIDGE CT SONORA CA
1289849576,,,,, served,15700 OLD OAK RANCH RD SONORA CA
1289849577,,,,, served,22322 MONTGOMERY RD SONORA CA
1289849579,,,,, served,22499 VILLAS LN SONORA CA
1289849580,,,,, served,22402 YERBA SANTA RD SONORA CA
1289849581,,,,, served,22571 FORTUNA MINE RD SONORA CA
1289849582,,,,, served,22224 FORTUNA MINE RD SONORA CA
1289849583,,,,, served,22409 YERBA SANTA RD SONORA CA
1289849584,,,,, served,22207 YERBA SANTA RD SONORA CA
1289849585,25,AT&T,3,AT&T, served,14731 ROSEY RIDGE CT SONORA CA
1289849586,25,AT&T,3,AT&T, served,14778 BIG HILL RD SONORA CA
1289849587,,,,, served,14767 BIG HILL RD SONORA CA
1289849588,25,AT&T,3,AT&T, served,14744 ROSEY RIDGE CT SONORA CA
1289849589,,,,, served,22052 YERBA SANTA RD SONORA CA
1289849590,,,,, served,22148 MONTGOMERY RD SONORA CA
1289849591,,,,, served,22490 YERBA SANTA RD SONORA CA
1289849592,,,,, served,22450 CONKLIN TRL SONORA CA
1289849593,,,,, served,14650 BIG HILL RD SONORA CA
1289849594,,,,, served,22158 YERBA SANTA RD SONORA CA
1289849595,,,,, served,22280 PASEO DE LOS PORTALES RD SONORA CA
1289849596,,,,, served,22181 VILLAS LN SONORA CA
1289849597,25,AT&T,3,AT&T, served,14716 BIG HILL RD SONORA CA
1289849598,,,,, served,22240 PASEO DE LOS PORTALES RD SONORA CA
1289849599,,,,, served,22440 CONKLIN TRL SONORA CA
1289849600,,,,, served,22254 HEDY LN SONORA CA
1289849601,,,,, served,22152 EL COYOTE DR SONORA CA
1289849602,,,,, served,14723 ROSEY RIDGE CT SONORA CA
1289849603,,,,, served,22493 YERBA SANTA RD SONORA CA
1289849604,25,AT&T,3,AT&T, served,14728 ROSEY RIDGE CT SONORA CA
1289849605,,,,, served,22240 FORTUNA MINE RD SONORA CA
1289849607,,,,, served,22085 YERBA SANTA RD SONORA CA
1289849608,,,,, served,14777 BIG HILL RD SONORA CA
1289849609,,,,, served,14745 ROSEY RIDGE CT SONORA CA
1289849610,100,Cal.net,20,Cal.net, served,15100 BIG HILL RD SONORA CA
1289849611,,,,, served,22500 YERBA SANTA RD SONORA CA
1289849612,,,,, served,14857 OLD OAK RANCH RD SONORA CA
1289849613,,,,, served,22219 PASEO DE LOS PORTALES RD SONORA CA
1289849614,,,,, served,22300 CONKLIN TRL SONORA CA
1289849615,,,,, served,22386 CONKLIN TRL SONORA CA
1289849616,25,AT&T,3,AT&T, served,14799 BIG HILL RD SONORA CA
1289849617,,,,, served,22350 PASEO DE LOS PORTALES RD SONORA CA
1289849618,,,,, served,22357 YERBA SANTA RD SONORA CA
1289849619,,,,, served,22380 CONKLIN TRL SONORA CA
1289849620,,,,, served,14760 ROSEY RIDGE CT SONORA CA
1289849621,,,,, served,22194 MONTGOMERY RD SONORA CA
1289849622,,,,, served,22587 FORTUNA MINE RD SONORA CA
1289849623,,,,, served,22251 YERBA SANTA RD SONORA CA
1289849624,,,,, served,22036 MONTGOMERY RD SONORA CA
1289849625,,,,, served,22271 PASEO DE LOS PORTALES RD SONORA CA
1289849626,,,,, served,14757 OLD OAK RANCH RD SONORA CA
1289849627,25,AT&T,3,AT&T, served,14794 BIG HILL RD SONORA CA
1289849628,,,,, served,22295 PASEO DE LOS PORTALES RD SONORA CA
1289849629,,,,, served,22405 CONKLIN TRL SONORA CA
1289849630,,,,, served,14800 ROSEY RIDGE CT SONORA CA
1289849631,,,,, served,22216 PASEO DE LOS PORTALES RD SONORA CA
1289849632,10,Verizon,1,Verizon, served,22332 MONTGOMERY RD SONORA CA
1289849633,,,,, served,14735 ROSEY RIDGE CT SONORA CA
1289849634,,,,, served,22030 MONTGOMERY RD SONORA CA
1289849635,,,,, served,22397 YERBA SANTA RD SONORA CA
1289849636,,,,, served,14748 ROSEY RIDGE CT SONORA CA
1289849637,,,,, served,22277 HEDY LN SONORA CA
1289849638,,,,, served,22161 VILLAS LN SONORA CA
1289849639,,,,, served,22218 FORTUNA MINE RD SONORA CA
1289849640,,,,, served,22495 YERBA SANTA RD SONORA CA
1289849641,100,Cal.net,20,Cal.net, served,14865 OLD OAK RANCH RD SONORA CA
1289849642,,,,, served,22251 HEDY LN SONORA CA
1289849643,10,Verizon,1,Verizon, served,15665 BIG HILL RD SONORA CA
1289849644,,,,, served,22250 MONTGOMERY RD SONORA CA
1289849645,,,,, served,22235 CONKLIN TRL SONORA CA
1289849647,,,,,unserved,22280 YERBA SANTA RD SONORA CA
1289849664,,,,, served,14828 BIG HILL RD SONORA CA
1289849666,1200,Xfinity,35,Xfinity, served,21728 PHOENIX LAKE RD SONORA CA
1289849667,1200,Xfinity,35,Xfinity, served,16412 ACORN DR SONORA CA
1289849668,1200,Xfinity,35,Xfinity, served,16384 ACORN DR SONORA CA
1289849669,1200,Xfinity,35,Xfinity, served,21817 PHOENIX LAKE RD SONORA CA
1289849670,1200,Xfinity,35,Xfinity, served,16419 ACORN DR SONORA CA
1289849671,1200,Xfinity,35,Xfinity, served,21720 PHOENIX LAKE RD SONORA CA
1289849672,1200,Xfinity,35,Xfinity, served,21810 BELLEVIEW RD SONORA CA
1289849673,1200,Xfinity,35,Xfinity, served,16411 ACORN DR SONORA CA
1289849674,1200,Xfinity,35,Xfinity, served,21743 WATER OAK DR SONORA CA
1289849675,1200,Xfinity,35,Xfinity, served,21825 PHOENIX LAKE RD SONORA CA
1289849676,1200,Xfinity,35,Xfinity, served,21768 PHOENIX LAKE RD SONORA CA
1289849677,1200,Xfinity,35,Xfinity, served,21769 PHOENIX LAKE RD SONORA CA
1289849678,1200,Xfinity,35,Xfinity, served,21768 JOYCE CT SONORA CA
1289849679,1200,Xfinity,35,Xfinity, served,21834 JOYCE CT SONORA CA
1289849680,1200,Xfinity,35,Xfinity, served,16398 ACORN DR SONORA CA
1289849681,1200,Xfinity,35,Xfinity, served,16397 ACORN DR SONORA CA
1289849682,1200,Xfinity,35,Xfinity, served,21811 BELLEVIEW RD SONORA CA
1289849683,1200,Xfinity,35,Xfinity, served,21798 PHOENIX LAKE RD SONORA CA
1289849684,1200,Xfinity,35,Xfinity, served,21751 EVA WAY SONORA CA
1289849685,1200,Xfinity,35,Xfinity, served,21799 PHOENIX LAKE RD SONORA CA
1289849686,1200,Xfinity,35,Xfinity, served,21748 PHOENIX LAKE RD SONORA CA
1289849687,1200,Xfinity,35,Xfinity, served,21803 BELLEVIEW RD SONORA CA
1289849688,1200,Xfinity,35,Xfinity, served,21798 JOYCE CT SONORA CA
1289849692,1200,Xfinity,35,Xfinity, served,21996 FALLVIEW DR SONORA CA
1289849693,1200,Xfinity,35,Xfinity, served,21921 GLENWOOD RD SONORA CA
1289849694,1200,Xfinity,35,Xfinity, served,21882 PHOENIX LAKE RD SONORA CA
1289849695,1200,Xfinity,35,Xfinity, served,21901 GLENWOOD RD SONORA CA
1289849696,1200,Xfinity,35,Xfinity, served,21896 FALLVIEW DR SONORA CA
1289849697,1200,Xfinity,35,Xfinity, served,16831 RIDGEVIEW CT SONORA CA
1289849698,1200,Xfinity,35,Xfinity, served,21948 PHOENIX LAKE RD SONORA CA
1289849699,1200,Xfinity,35,Xfinity, served,21907 ROBINSON RD SONORA CA
1289849700,1200,Xfinity,35,Xfinity, served,21907 FALLVIEW DR SONORA CA
1289849701,1200,Xfinity,35,Xfinity, served,21830 PHOENIX LAKE RD SONORA CA
1289849702,1200,Xfinity,35,Xfinity, served,21932 PHOENIX LAKE RD SONORA CA
1289849703,1200,Xfinity,35,Xfinity, served,21883 FALLVIEW DR SONORA CA
1289849704,1200,Xfinity,35,Xfinity, served,21922 GLENWOOD RD SONORA CA
1289849705,1200,Xfinity,35,Xfinity, served,21881 PHOENIX LAKE RD SONORA CA
1289849706,1200,Xfinity,35,Xfinity, served,21912 GLENWOOD RD SONORA CA
1289849707,1200,Xfinity,35,Xfinity, served,21901 PHOENIX LAKE RD SONORA CA
1289849708,1200,Xfinity,35,Xfinity, served,21911 GLENWOOD RD SONORA CA
1289849709,1200,Xfinity,35,Xfinity, served,21901 FALLVIEW DR SONORA CA
1289849710,1200,Xfinity,35,Xfinity, served,21917 PHOENIX LAKE RD SONORA CA
1289849711,1200,Xfinity,35,Xfinity, served,21902 GLENWOOD RD SONORA CA
1289849712,1200,Xfinity,35,Xfinity, served,21916 CRYSTAL FALLS DR SONORA CA
1289849713,1200,Xfinity,35,Xfinity, served,21890 FALLVIEW DR SONORA CA
1289849714,1200,Xfinity,35,Xfinity, served,21960 CRYSTAL FALLS DR SONORA CA
1289849715,1200,Xfinity,35,Xfinity, served,21933 PHOENIX LAKE RD SONORA CA
1289849716,1200,Xfinity,35,Xfinity, served,21916 PHOENIX LAKE RD SONORA CA
1289849717,1200,Xfinity,35,Xfinity, served,21884 FALLVIEW DR SONORA CA
1289849718,1200,Xfinity,35,Xfinity, served,21948 CRYSTAL FALLS DR BLDG 2 SONORA CA
1289849719,1200,Xfinity,35,Xfinity, served,21931 GLENWOOD RD SONORA CA
1289849720,1200,Xfinity,35,Xfinity, served,21889 FALLVIEW DR SONORA CA
1289849721,1200,Xfinity,35,Xfinity, served,21889 PHOENIX LAKE RD SONORA CA
1289849722,1200,Xfinity,35,Xfinity, served,21890 PHOENIX LAKE RD SONORA CA
1289849723,1200,Xfinity,35,Xfinity, served,21932 GLENWOOD RD SONORA CA
1289849724,1200,Xfinity,35,Xfinity, served,21956 CRYSTAL FALLS DR SONORA CA
1289849732,1200,Xfinity,35,Xfinity, served,21877 ROBINSON RD SONORA CA
1289849733,1200,Xfinity,35,Xfinity, served,21850 PHOENIX LAKE RD SONORA CA
1289849734,1200,Xfinity,35,Xfinity, served,21855 FALLVIEW DR SONORA CA
1289849735,1200,Xfinity,35,Xfinity, served,21800 FALLVIEW DR SONORA CA
1289849736,1200,Xfinity,35,Xfinity, served,21825 FALLVIEW DR SONORA CA
1289849737,1200,Xfinity,35,Xfinity, served,21892 GLENWOOD RD SONORA CA
1289849738,1200,Xfinity,35,Xfinity, served,21810 FALLVIEW DR SONORA CA
1289849739,1200,Xfinity,35,Xfinity, served,21671 ROGUE RIVER DR SONORA CA
1289849740,1200,Xfinity,35,Xfinity, served,21681 CRYSTAL FALLS DR SONORA CA
1289849741,1200,Xfinity,35,Xfinity, served,16916 W AMERICAN RIVER DR SONORA CA
1289849742,1200,Xfinity,35,Xfinity, served,16595 CREEKSIDE DR SONORA CA
1289849743,1200,Xfinity,35,Xfinity, served,21720 CRYSTAL FALLS DR SONORA CA
1289849744,1200,Xfinity,35,Xfinity, served,21812 CRYSTAL FALLS DR BLDG 2 SONORA CA
1289849745,1200,Xfinity,35,Xfinity, served,16597 CREEKSIDE DR SONORA CA
1289849746,1200,Xfinity,35,Xfinity, served,21843 FALLVIEW DR SONORA CA
1289849747,1200,Xfinity,35,Xfinity, served,21685 ROGUE RIVER DR SONORA CA
1289849748,1200,Xfinity,35,Xfinity, served,16900 W AMERICAN RIVER DR SONORA CA
1289849749,1200,Xfinity,35,Xfinity, served,21877 FALLVIEW DR SONORA CA
1289849750,1200,Xfinity,35,Xfinity, served,21762 CRYSTAL FALLS DR SONORA CA
1289849751,1200,Xfinity,35,Xfinity, served,21854 CRYSTAL FALLS DR SONORA CA
1289849752,1200,Xfinity,35,Xfinity, served,16575 CREEKSIDE DR SONORA CA
1289849753,1200,Xfinity,35,Xfinity, served,16860 W AMERICAN RIVER DR SONORA CA
1289849754,1200,Xfinity,35,Xfinity, served,16884 W AMERICAN RIVER DR SONORA CA
1289849755,1200,Xfinity,35,Xfinity, served,16880 W AMERICAN RIVER DR SONORA CA
1289849756,1200,Xfinity,35,Xfinity, served,21818 FALLVIEW DR SONORA CA
1289849757,1200,Xfinity,35,Xfinity, served,16964 W AMERICAN RIVER DR SONORA CA
1289849758,1200,Xfinity,35,Xfinity, served,21807 FALLVIEW DR SONORA CA
1289849759,1200,Xfinity,35,Xfinity, served,16590 CREEKSIDE DR SONORA CA
1289849760,1200,Xfinity,35,Xfinity, served,16579 CREEKSIDE DR SONORA CA
1289849761,1200,Xfinity,35,Xfinity, served,16591 CREEKSIDE DR SONORA CA
1289849762,1200,Xfinity,35,Xfinity, served,21702 CRYSTAL FALLS DR SONORA CA
1289849763,1200,Xfinity,35,Xfinity, served,16585 CREEKSIDE DR SONORA CA
1289849764,1200,Xfinity,35,Xfinity, served,21859 FALLVIEW DR SONORA CA
1289849765,1200,Xfinity,35,Xfinity, served,16583 CREEKSIDE DR SONORA CA
1289849766,1200,Xfinity,35,Xfinity, served,21816 FALLVIEW DR SONORA CA
1289849767,1200,Xfinity,35,Xfinity, served,21849 FALLVIEW DR SONORA CA
1289849768,1200,Xfinity,35,Xfinity, served,21871 FALLVIEW DR SONORA CA
1289849769,1200,Xfinity,35,Xfinity, served,21813 FALLVIEW DR SONORA CA
1289849770,1200,Xfinity,35,Xfinity, served,16592 CREEKSIDE DR SONORA CA
1289849771,1200,Xfinity,35,Xfinity, served,21719 CRYSTAL FALLS DR SONORA CA
1289849772,,,,, served,21738 CRYSTAL FALLS DR SONORA CA
1289849773,1200,Xfinity,35,Xfinity, served,16577 CREEKSIDE DR SONORA CA
1289849774,1200,Xfinity,35,Xfinity, served,16870 W AMERICAN RIVER DR SONORA CA
1289849775,1200,Xfinity,35,Xfinity, served,16932 W AMERICAN RIVER DR SONORA CA
1289849776,1200,Xfinity,35,Xfinity, served,21819 FALLVIEW DR SONORA CA
1289849777,1200,Xfinity,35,Xfinity, served,21691 CRYSTAL FALLS DR SONORA CA
1289849778,1200,Xfinity,35,Xfinity, served,21701 CRYSTAL FALLS DR W SONORA CA
1289849779,1200,Xfinity,35,Xfinity, served,21840 CRYSTAL FALLS DR SONORA CA
1289849780,1200,Xfinity,35,Xfinity, served,21964 CRYSTAL FALLS DR SONORA CA
1289849781,1200,Xfinity,35,Xfinity, served,21726 CRYSTAL FALLS DR SONORA CA
1289849782,1200,Xfinity,35,Xfinity, served,21786 CRYSTAL FALLS DR SONORA CA
1289849783,1200,Xfinity,35,Xfinity, served,16589 CREEKSIDE DR SONORA CA
1289849784,1200,Xfinity,35,Xfinity, served,21675 CRYSTAL FALLS DR SONORA CA
1289849794,1200,Xfinity,35,Xfinity, served,21868 CRYSTAL FALLS DR SONORA CA
1289849802,1200,Xfinity,35,Xfinity, served,16853 E MEADOW LN SONORA CA
1289849804,1200,Xfinity,35,Xfinity, served,21925 FALLVIEW DR SONORA CA
1289849811,1200,Xfinity,35,Xfinity, served,16844 E MEADOW LN SONORA CA
1289849812,1200,Xfinity,35,Xfinity, served,16824 E MEADOW LN SONORA CA
1289849813,1200,Xfinity,35,Xfinity, served,16574 CREEKSIDE DR SONORA CA
1289849814,1200,Xfinity,35,Xfinity, served,16576 CREEKSIDE DR SONORA CA
1289849815,1200,Xfinity,35,Xfinity, served,17197 NILE RIVER DR SONORA CA
1289849816,1200,Xfinity,35,Xfinity, served,17229 NILE RIVER DR SONORA CA
1289849817,1200,Xfinity,35,Xfinity, served,17204 NILE RIVER DR SONORA CA
1289849818,1200,Xfinity,35,Xfinity, served,22744 LAZY Z LN SONORA CA
1289849819,1200,Xfinity,35,Xfinity, served,17188 NILE RIVER DR SONORA CA
1289849820,1200,Xfinity,35,Xfinity, served,17252 NILE RIVER DR SONORA CA
1289849821,1200,Xfinity,35,Xfinity, served,17215 NILE RIVER DR SONORA CA
1289849822,1200,Xfinity,35,Xfinity, served,17210 NILE RIVER DR SONORA CA
1289849823,1200,Xfinity,35,Xfinity, served,17196 NILE RIVER DR SONORA CA
1289849824,1200,Xfinity,35,Xfinity, served,22712 MIDDLE CAMP RD TWAIN HARTE CA
1289849825,1200,Xfinity,35,Xfinity, served,17217 NILE RIVER DR SONORA CA
1289849826,1200,Xfinity,35,Xfinity, served,17268 NILE RIVER DR SONORA CA
1289849827,1200,Xfinity,35,Xfinity, served,17256 NILE RIVER DR SONORA CA
1289849828,1200,Xfinity,35,Xfinity, served,17251 NILE RIVER DR SONORA CA
1289849829,1200,Xfinity,35,Xfinity, served,17247 NILE RIVER DR SONORA CA
1289849830,1200,Xfinity,35,Xfinity, served,17180 NILE RIVER DR SONORA CA
1289849831,1200,Xfinity,35,Xfinity, served,17212 NILE RIVER DR SONORA CA
1289849832,1200,Xfinity,35,Xfinity, served,17206 NILE RIVER DR SONORA CA
1289849833,1200,Xfinity,35,Xfinity, served,17226 NILE RIVER DR SONORA CA
